Date,Open,High,Low,Close,Volume
12/21/2021 16:00:00,597.54,607.82,593.86,604.92,2319390
12/22/2021 16:00:00,603.36,614.82,602.63,614.24,2335745
12/23/2021 16:00:00,616.4,616.88,607.57,614.09,1621146
12/27/2021 16:00:00,615,615,609.25,613.12,2062233
12/28/2021 16:00:00,614.95,618.41,609.69,610.71,1884116
12/29/2021 16:00:00,610.71,613.98,604.68,610.54,1287513
12/30/2021 16:00:00,612.99,620.61,611.24,612.09,1625093
12/31/2021 16:00:00,610.01,614.08,602.05,602.44,1995918
1/3/2022 16:00:00,605.61,609.99,590.56,597.37,3068808
1/4/2022 16:00:00,599.91,600.41,581.6,591.15,4393135
1/5/2022 16:00:00,592,592.84,566.88,567.52,4148749
1/6/2022 16:00:00,554.34,563.36,542.01,553.29,5711795
1/7/2022 16:00:00,549.46,553.43,538.22,541.06,3382873
1/10/2022 16:00:00,538.49,543.69,526.32,539.85,4486145
1/11/2022 16:00:00,536.99,543.91,530.07,540.84,3077836
1/12/2022 16:00:00,544.27,544.27,532.02,537.22,3787372
1/13/2022 16:00:00,537.06,540.79,518.26,519.2,4475063
1/14/2022 16:00:00,517.6,538.37,511.88,525.69,7861109
1/18/2022 16:00:00,520.08,521.75,508.68,510.8,4844418
1/19/2022 16:00:00,515,523.21,510.51,515.86,4353508
1/20/2022 16:00:00,517.75,526.64,506.93,508.25,12658993
1/21/2022 16:00:00,400.43,409.15,379.99,397.5,58904266
1/24/2022 16:00:00,383.91,387.26,351.46,387.15,32386782
1/25/2022 16:00:00,379.14,387.71,365.13,366.42,15145816
1/26/2022 16:00:00,378.27,382.66,356.62,359.7,12683981
1/27/2022 16:00:00,382.06,394.8,378.1,386.7,24324747
1/28/2022 16:00:00,386.76,387,372.08,384.36,11966605
1/31/2022 16:00:00,401.97,427.7,398.2,427.14,20047452
2/1/2022 16:00:00,432.96,458.48,425.54,457.13,22568099
2/2/2022 16:00:00,448.25,451.98,426.48,429.48,14346010
2/3/2022 16:00:00,421.44,429.26,404.28,405.6,9905210
2/4/2022 16:00:00,407.31,412.77,396.64,410.17,7789798
2/7/2022 16:00:00,410.17,412.35,393.55,402.1,8232859
2/8/2022 16:00:00,398.18,406.61,395.83,403.53,6818543
2/9/2022 16:00:00,408.65,412.98,398.79,412.89,7738227
2/10/2022 16:00:00,402.1,408,396.36,406.27,8452915
2/11/2022 16:00:00,405.33,411.61,387.65,391.31,7558939
2/14/2022 16:00:00,387.59,409.36,386.89,396.57,7202155
2/15/2022 16:00:00,403.79,409.16,401.01,407.46,5395641
2/16/2022 16:00:00,401.53,401.56,390.38,398.08,5277650
2/17/2022 16:00:00,394.24,399.11,385.7,386.67,4669222
2/18/2022 16:00:00,392.53,402.87,389.05,391.29,6801668
2/22/2022 16:00:00,388.95,392.42,373.02,377.38,6697515
2/23/2022 16:00:00,382.72,386,366.66,367.46,4614290
2/24/2022 16:00:00,355.09,390.73,354.72,390.03,7068724
2/25/2022 16:00:00,386.61,391.29,375.58,390.8,4841636
2/28/2022 16:00:00,387.33,397.75,382.13,394.52,5035046
3/1/2022 16:00:00,391.6,395,383.71,386.24,3290439
3/2/2022 16:00:00,388.93,389.22,375.21,380.03,5356809
3/3/2022 16:00:00,386,386.12,364.65,368.07,6076836
3/4/2022 16:00:00,368,374.82,357.17,361.73,5329180
3/7/2022 16:00:00,360.41,362,350.2,350.26,5708383
