Date,Open,High,Low,Close,Volume
12/10/2020 16:00:00,191.46,209.25,188.78,209.02,67083153
12/11/2020 16:00:00,205,208,198.93,203.33,46474974
12/14/2020 16:00:00,206.33,214.25,203.4,213.28,52040649
12/15/2020 16:00:00,214.43,215.63,207.93,211.08,45223559
12/16/2020 16:00:00,209.41,210.83,201.67,207.59,42095813
12/17/2020 16:00:00,209.4,219.61,206.5,218.63,56270144
12/18/2020 16:00:00,222.97,231.67,209.51,231.67,222126194
12/21/2020 16:00:00,222.08,222.83,215.36,216.62,58045264
12/22/2020 16:00:00,216,216.63,204.74,213.45,51861644
12/23/2020 16:00:00,210.73,217.17,207.52,215.33,33172972
12/24/2020 13:00:00,214.33,222.03,213.67,220.59,22865568
12/28/2020 16:00:00,224.84,227.13,220.27,221.23,32278561
12/29/2020 16:00:00,220.33,223.3,218.33,222,22910811
12/30/2020 16:00:00,224,232.2,222.79,231.59,42846021
12/31/2020 16:00:00,233.33,239.57,230.37,235.22,49649928
1/4/2021 16:00:00,239.82,248.16,239.06,243.26,48638189
1/5/2021 16:00:00,241.22,246.95,239.73,245.04,32245165
1/6/2021 16:00:00,252.83,258,249.7,251.99,44699965
1/7/2021 16:00:00,259.21,272.33,258.4,272.01,51498948
1/8/2021 16:00:00,285.33,294.83,279.46,293.34,75055528
1/11/2021 16:00:00,283.13,284.81,267.87,270.4,59554146
1/12/2021 16:00:00,277,289.33,275.78,283.15,46270720
1/13/2021 16:00:00,284.25,286.82,277.33,284.8,33312496
1/14/2021 16:00:00,281.13,287.67,279.58,281.67,31266327
1/15/2021 16:00:00,284,286.63,273.03,275.39,38777596
1/19/2021 16:00:00,279.27,283.33,277.67,281.52,25366980
1/20/2021 16:00:00,286.25,286.5,279.09,283.48,25665883
1/21/2021 16:00:00,285,285.24,280.47,281.66,20598133
1/22/2021 16:00:00,278.1,282.67,276.21,282.21,20066497
1/25/2021 16:00:00,285,300.13,279.61,293.6,41173397
1/26/2021 16:00:00,297.13,298.63,290.53,294.36,23131603
1/27/2021 16:00:00,290.12,297.17,286.22,288.05,27333955
1/28/2021 16:00:00,273.33,282.67,267,278.48,26378048
1/29/2021 16:00:00,276.67,280.8,260.03,264.51,34990754
2/1/2021 16:00:00,271.43,280.67,265.19,279.94,25391385
2/2/2021 16:00:00,281.56,293.5,280.73,290.93,24346213
2/3/2021 16:00:00,292.34,292.69,284.35,284.9,18343510
2/4/2021 16:00:00,285,285.5,277.81,283.33,15812661
2/5/2021 16:00:00,281.67,288.26,279.66,284.08,18566637
2/8/2021 16:00:00,289.89,292.59,284.92,287.81,20161719
2/9/2021 16:00:00,285.04,286.6,280.58,283.15,15157651
2/10/2021 16:00:00,281.21,281.61,266.67,268.27,36216090
2/11/2021 16:00:00,270.81,276.63,267.24,270.55,21622753
2/12/2021 16:00:00,267.09,272.44,261.78,272.04,23768313
2/16/2021 16:00:00,272.67,273.67,264.15,265.41,19802324
2/17/2021 16:00:00,259.7,266.61,254,266.05,26078898
2/18/2021 16:00:00,260.3,264.9,258.76,262.46,17957058
2/19/2021 16:00:00,265,265.6,259.12,260.43,18958255
2/22/2021 16:00:00,254.21,256.17,236.73,238.17,37269716
2/23/2021 16:00:00,220.71,237.87,206.33,232.95,66606882
2/24/2021 16:00:00,237.28,248.33,231.39,247.34,36766950
2/25/2021 16:00:00,242.05,245.74,223.53,227.41,39023855
2/26/2021 16:00:00,233.33,235.57,219.84,225.17,41089173
3/1/2021 16:00:00,230.04,290.67,228.35,239.48,27136239
3/2/2021 16:00:00,239.43,240.37,228.33,228.81,23732158
3/3/2021 16:00:00,229.33,233.57,217.24,217.73,30207960
3/4/2021 16:00:00,218.6,291.31,200,207.15,65919530
3/5/2021 16:00:00,208.69,209.28,179.83,199.32,89396459
3/8/2021 16:00:00,200.18,206.71,186.26,187.67,51786958
3/9/2021 16:00:00,202.73,226.03,198.4,224.53,67523328
3/10/2021 16:00:00,233.43,239.28,218.35,222.69,60605672
3/11/2021 16:00:00,233.13,234.17,225.73,233.2,36253892
3/12/2021 16:00:00,223.33,231.63,222.05,231.24,33583840
3/15/2021 16:00:00,231.36,237.73,228.01,235.98,29423479
3/16/2021 16:00:00,234.45,235.97,223.67,225.63,32195672
3/17/2021 16:00:00,218.96,234.58,217,233.94,40372453
3/18/2021 16:00:00,228.1,229.74,217.33,217.72,33369022
3/19/2021 16:00:00,215.53,219.08,208.21,218.29,42893978
3/22/2021 16:00:00,228.2,233.21,222.92,223.33,39512221
3/23/2021 16:00:00,225.26,225.93,219.17,220.72,30491870
3/24/2021 16:00:00,222.64,222.67,210.04,210.09,33795174
3/25/2021 16:00:00,204.33,215.17,203.17,213.46,39224850
3/26/2021 16:00:00,213.96,214.61,199.96,206.24,33852827
3/29/2021 16:00:00,205.21,205.49,198.67,203.76,28636985
3/30/2021 16:00:00,200.58,212.55,197,211.87,39432359
3/31/2021 16:00:00,215.54,224,213.7,222.64,33337288
4/1/2021 16:00:00,229.46,230.81,219.81,220.58,35298378
4/5/2021 16:00:00,235.9,236.05,228.23,230.35,41842767
4/6/2021 16:00:00,230.1,232.18,227.12,230.54,28271839
4/7/2021 16:00:00,229,230.46,222.61,223.66,26309433
4/8/2021 16:00:00,225.79,229.85,223.88,227.93,23924329
4/9/2021 16:00:00,225.92,226.99,223.14,225.67,21437087
4/12/2021 16:00:00,228.57,234.93,227.36,233.99,29135670
4/13/2021 16:00:00,237.57,254.33,236.89,254.11,44652808
4/14/2021 16:00:00,256.9,260.26,242.68,244.08,49017434
4/15/2021 16:00:00,247.7,247.9,240.44,246.28,27848900
4/16/2021 16:00:00,242.88,249.8,241.53,246.59,27979526
4/19/2021 16:00:00,239.87,241.8,230.6,238.21,39686226
4/20/2021 16:00:00,239.14,245.75,236.9,239.66,35609038
4/21/2021 16:00:00,234.92,248.28,232.67,248.04,31215514
4/22/2021 16:00:00,247.17,251.26,239.35,239.9,35590255
4/23/2021 16:00:00,239.93,245.79,238.49,243.13,28413889
4/26/2021 16:00:00,247,249.77,244.2,246.07,31038502
4/27/2021 16:00:00,239.32,241.33,234.45,234.91,29436995
4/28/2021 16:00:00,232.14,236.17,231.2,231.47,22271047
4/29/2021 16:00:00,233.17,234.08,222.83,225.67,28845449
4/30/2021 16:00:00,222.53,238.49,222.05,236.48,40758722
5/3/2021 16:00:00,234.6,235.33,226.83,228.3,27043143
5/4/2021 16:00:00,226.31,227.82,219.23,224.53,29739319
5/5/2021 16:00:00,227.02,228.43,222.45,223.65,21901894
5/6/2021 16:00:00,226.92,227.01,216.67,221.18,27784619
5/7/2021 16:00:00,221.93,230,220.07,224.12,23469172
5/10/2021 16:00:00,221.63,221.68,209.2,209.68,31392417
5/11/2021 16:00:00,199.75,209.03,198.53,205.73,46503896
5/12/2021 16:00:00,200.83,206.8,195.59,196.63,33823646
5/13/2021 16:00:00,200.52,202.15,186.55,190.56,44184916
5/14/2021 16:00:00,194.47,197.62,190.15,196.58,33370856
5/17/2021 16:00:00,191.85,196.58,187.07,192.28,32390360
5/18/2021 16:00:00,189.33,198.75,187.79,192.62,36830567
5/19/2021 16:00:00,184.18,188.74,182.33,187.82,39578395
5/20/2021 16:00:00,191.67,196.28,190.36,195.59,30821119
5/21/2021 16:00:00,198.7,198.89,193.33,193.63,26030595
5/24/2021 16:00:00,193.87,204.83,191.22,202.15,34558089
5/25/2021 16:00:00,202.44,204.66,198.57,201.56,28005933
5/26/2021 16:00:00,202.52,208.72,200.5,206.38,28639305
5/27/2021 16:00:00,206.75,210.38,205.4,210.28,26370593
5/28/2021 16:00:00,209.5,211.86,207.46,208.41,22737038
6/1/2021 16:00:00,209.27,211.27,206.85,207.97,18084890
6/2/2021 16:00:00,206.71,207.79,199.71,201.71,23302779
6/3/2021 16:00:00,200.6,201.52,190.41,190.95,30111893
6/4/2021 16:00:00,193.24,200.2,192.4,199.68,24036896
6/7/2021 16:00:00,197.28,203.33,194.29,201.71,22543682
6/8/2021 16:00:00,207.67,207.7,198.5,201.2,26053405
6/9/2021 16:00:00,200.72,203.93,199.21,199.59,16584566
6/10/2021 16:00:00,201.29,205.53,200.17,203.37,23919606
6/11/2021 16:00:00,203.41,204.19,200.51,203.3,16205303
6/14/2021 16:00:00,204.08,208.5,203.06,205.9,20423983
6/15/2021 16:00:00,205.56,205.6,199.41,199.79,17764145
6/16/2021 16:00:00,199.18,202.83,197.83,201.62,22144127
6/17/2021 16:00:00,200.63,207.16,200.45,205.53,22701350
6/18/2021 16:00:00,204.46,209.45,203.93,207.77,24560905
6/21/2021 16:00:00,208.16,210.46,202.96,206.94,24812741
6/22/2021 16:00:00,206.08,209.52,205.17,207.9,19158892
6/23/2021 16:00:00,210.67,219.07,210.01,218.86,31099228
6/24/2021 16:00:00,225,232.54,222.54,226.61,45982386
6/25/2021 16:00:00,229.86,231.27,222.9,223.96,32496707
6/28/2021 16:00:00,223.88,231.57,223.44,229.57,21628159
6/29/2021 16:00:00,228.22,229.17,225.3,226.92,17381313
6/30/2021 16:00:00,226.59,230.94,226.05,226.57,18924862
7/1/2021 16:00:00,227.97,229.33,224.27,225.97,18634522
7/2/2021 16:00:00,226.33,233.33,224.42,226.3,27097374
7/6/2021 16:00:00,227.24,228,217.13,219.86,23284450
7/7/2021 16:00:00,221.42,221.9,212.77,214.88,18791960
7/8/2021 16:00:00,209.46,218.14,206.82,217.6,22773316
7/9/2021 16:00:00,217.73,219.64,214.9,218.98,18140548
7/12/2021 16:00:00,220.73,229.08,220.72,228.57,25927042
7/13/2021 16:00:00,228.77,231.09,222.1,222.85,20966092
7/14/2021 16:00:00,223.58,226.2,217.61,217.79,21641190
7/15/2021 16:00:00,219.46,222.05,212.63,216.87,20209571
7/16/2021 16:00:00,218.23,218.9,214.07,214.74,16370970
7/19/2021 16:00:00,209.96,215.73,207.1,215.41,21297090
7/20/2021 16:00:00,217.33,220.8,213.5,220.17,15487127
7/21/2021 16:00:00,219.87,221.62,216.76,218.43,13953338
7/22/2021 16:00:00,218.81,220.72,214.87,216.42,15105727
7/23/2021 16:00:00,215.45,216.27,212.43,214.46,14604944
7/26/2021 16:00:00,216.99,222.73,215.7,219.21,25336556
7/27/2021 16:00:00,221.13,222.17,209.08,214.93,32813290
7/28/2021 16:00:00,215.67,218.32,213.13,215.66,16006596
7/29/2021 16:00:00,216.6,227.9,216.27,225.78,30394637
7/30/2021 16:00:00,223.92,232.51,223,229.07,29656411
8/2/2021 16:00:00,233.33,242.31,232.8,236.56,33615765
8/3/2021 16:00:00,239.67,240.88,233.67,236.58,21620253
8/4/2021 16:00:00,237,241.63,236.31,236.97,17002647
8/5/2021 16:00:00,238.67,240.32,237.14,238.21,12919637
8/6/2021 16:00:00,237.3,238.78,232.54,233.03,15623049
8/9/2021 16:00:00,236.72,239.68,235.04,237.92,14715349
8/10/2021 16:00:00,238,238.86,233.96,236.66,13432305
8/11/2021 16:00:00,237.57,238.39,234.74,235.94,9800558
8/12/2021 16:00:00,235.45,240.93,233.13,240.75,17681686
8/13/2021 16:00:00,241.24,243.3,238.11,239.06,16731467
8/16/2021 16:00:00,235.02,236.5,225.47,228.72,23103303
8/17/2021 16:00:00,224.22,224.86,216.28,221.9,23721279
8/18/2021 16:00:00,223.25,231.92,223.12,229.66,20349375
8/19/2021 16:00:00,226.07,228.85,222.53,224.49,14313486
8/20/2021 16:00:00,227.62,230.71,224.57,226.75,14841865
8/23/2021 16:00:00,228.48,237.38,226.92,235.43,20264859
8/24/2021 16:00:00,236.89,238.41,234.21,236.16,13083071
8/25/2021 16:00:00,235.68,238.99,234.67,237.07,12645562
8/26/2021 16:00:00,236.1,238.47,232.54,233.72,13214292
8/27/2021 16:00:00,235,238.33,234.03,237.31,13833763
8/30/2021 16:00:00,238.24,243.67,237.58,243.64,18604220
8/31/2021 16:00:00,244.33,246.8,242.15,245.24,20855436
9/1/2021 16:00:00,244.69,247.33,243.76,244.7,13204335
9/2/2021 16:00:00,244.83,246.99,243.51,244.13,12796739
9/3/2021 16:00:00,244.08,244.67,241.4,244.52,15271045
9/7/2021 16:00:00,246.67,253.4,246.42,250.97,20039825
9/8/2021 16:00:00,253.86,254.82,246.92,251.29,18793036
9/9/2021 16:00:00,251.14,254.03,250.54,251.62,14077731
